Date,Open,High,Low,Close,Adj Close,Volume
2017-11-10,912.000000,916.974976,906.500000,909.599976,896.247925,4586598
2017-11-13,911.000000,911.049988,897.900024,907.125000,893.809326,204728
2017-11-14,906.000000,909.349976,900.000000,901.000000,887.774170,60198
2017-11-15,901.500000,901.500000,895.650024,899.375000,886.173035,58738
2017-11-16,904.000000,910.000000,897.924988,902.750000,889.498535,75246
2017-11-17,907.500000,918.375000,907.500000,913.549988,900.139954,145632
2017-11-20,913.500000,920.000000,913.500000,918.450012,904.968018,80174
2017-11-21,919.000000,925.000000,918.525024,923.025024,909.475952,73504
2017-11-22,931.000000,931.000000,923.000000,927.000000,913.392578,84288
2017-11-23,927.500000,929.974976,921.900024,923.349976,909.796143,44998
2017-11-24,923.349976,929.950012,920.650024,925.525024,911.939209,62574
2017-11-27,926.000000,930.825012,923.049988,929.549988,915.905090,69802
2017-11-28,927.125000,936.875000,927.125000,931.474976,917.801819,82064
2017-11-29,931.474976,937.474976,928.525024,935.150024,921.422974,58026
2017-11-30,935.500000,937.500000,920.775024,926.025024,912.431885,79042
2017-12-01,927.500000,929.000000,920.575012,921.799988,908.268921,78142
2017-12-04,925.000000,925.000000,916.924988,918.799988,905.312927,65040
2017-12-05,913.500000,914.200012,904.250000,911.525024,898.144775,414128
2017-12-06,910.000000,910.000000,900.000000,900.000000,886.788879,108200
2017-12-07,900.625000,907.674988,900.625000,904.525024,891.247437,89456
2017-12-08,905.849976,926.075012,905.849976,919.974976,906.470642,114368
2017-12-11,915.099976,927.974976,915.099976,924.900024,911.323364,240164
2017-12-12,920.500000,923.000000,910.000000,912.025024,898.637390,71822
2017-12-13,911.500000,922.424988,907.924988,910.900024,897.528870,7282508
2017-12-14,907.500000,922.000000,907.000000,918.599976,905.115845,167340
2017-12-15,925.000000,943.724976,925.000000,936.525024,922.777832,232748
2017-12-18,931.500000,950.049988,905.650024,938.974976,925.191772,324570
2017-12-19,942.500000,947.000000,937.875000,942.575012,928.738892,126314
2017-12-20,950.500000,952.500000,932.474976,934.025024,920.314514,205038
2017-12-21,935.625000,942.200012,932.500000,934.075012,920.363708,126514
2017-12-22,937.000000,940.424988,931.575012,938.674988,924.896179,1239040
2017-12-26,938.674988,939.000000,928.500000,932.849976,919.156677,125640
2017-12-27,939.000000,939.000000,925.549988,928.924988,915.289307,86354
2017-12-28,931.000000,939.250000,929.500000,937.325012,923.565979,211108
2017-12-29,938.500000,940.000000,934.299988,936.775024,923.024109,67274
2018-01-01,936.500000,940.099976,925.049988,928.500000,914.870544,83306
2018-01-02,928.549988,937.625000,928.549988,936.349976,922.605286,90374
2018-01-03,937.000000,938.674988,925.349976,926.325012,912.727478,88928
2018-01-04,929.000000,933.049988,927.500000,928.650024,915.018372,46494
2018-01-05,929.500000,934.299988,916.474976,930.224976,916.570190,213516
2018-01-08,932.500000,935.325012,928.549988,929.849976,916.200745,65730
2018-01-09,936.000000,936.000000,927.825012,931.775024,918.097473,56484
2018-01-10,932.500000,934.575012,929.125000,931.250000,917.580139,66420
2018-01-11,930.000000,937.500000,928.525024,935.049988,921.324402,68722
2018-01-12,933.275024,939.200012,930.150024,932.825012,919.132141,108654
2018-01-15,932.500000,950.474976,930.500000,947.325012,933.419250,196818
2018-01-16,948.625000,954.900024,945.000000,951.849976,937.877747,194698
2018-01-17,950.000000,951.125000,943.200012,945.549988,931.670227,96932
2018-01-18,960.000000,976.875000,959.275024,965.900024,951.721558,391832
2018-01-19,967.500000,979.900024,959.924988,975.599976,961.279114,266986
2018-01-22,980.000000,993.000000,978.000000,981.900024,967.486755,789062
2018-01-23,980.000000,982.349976,972.049988,975.650024,961.328430,1454380
2018-01-24,982.200012,984.950012,972.125000,979.849976,965.466736,580318
2018-01-25,980.000000,989.474976,972.724976,985.125000,970.664307,199936
2018-01-29,987.500000,1003.500000,987.500000,999.775024,985.099304,196060
2018-01-30,1000.000000,1002.500000,992.500000,999.424988,984.754395,192014
2018-01-31,995.000000,1005.950012,995.000000,1003.174988,988.449341,428856
2018-02-01,1003.500000,1007.000000,993.049988,996.125000,981.502930,158326
2018-02-02,992.500000,992.500000,969.000000,974.400024,960.096802,154958
2018-02-05,965.000000,966.849976,950.000000,956.974976,942.927551,105138
2018-02-06,936.849976,955.500000,918.500000,948.724976,934.798584,436150
2018-02-07,952.500000,967.500000,930.000000,935.700012,921.964844,318130
2018-02-08,940.000000,949.424988,933.625000,940.025024,926.226379,143810
2018-02-09,927.500000,932.474976,923.000000,926.299988,912.702820,197138
2018-02-12,930.000000,941.799988,929.724976,938.275024,924.502075,169132
2018-02-14,940.625000,948.974976,938.325012,942.174988,928.344849,101756
2018-02-15,940.650024,947.224976,937.674988,940.625000,926.817505,109030
2018-02-16,942.000000,947.000000,938.025024,939.875000,926.078552,79324
2018-02-19,940.625000,943.000000,929.325012,937.375000,923.615234,55440
2018-02-20,943.500000,943.500000,929.450012,931.849976,918.171387,88036
2018-02-21,932.500000,937.500000,926.650024,929.674988,916.028259,99968
2018-02-22,926.799988,929.599976,921.000000,927.474976,913.860535,113928
2018-02-23,928.000000,941.424988,926.674988,939.900024,926.103149,98628
2018-02-26,944.000000,960.000000,942.099976,954.974976,940.956909,140488
2018-02-27,956.025024,961.250000,947.075012,952.125000,938.148743,169762
2018-02-28,946.900024,947.000000,939.375000,941.900024,928.073853,69394
2018-03-01,937.500000,946.974976,936.000000,938.875000,925.093201,51088
2018-03-05,937.500000,937.825012,930.000000,936.025024,922.285156,63420
2018-03-06,937.500000,939.625000,921.500000,925.974976,912.382568,80660
2018-03-07,922.500000,926.000000,915.000000,917.224976,903.761047,100994
2018-03-08,929.974976,929.974976,916.549988,925.724976,912.136230,1289760
2018-03-09,927.500000,931.825012,923.000000,926.599976,912.998352,109146
2018-03-12,927.700012,934.625000,927.500000,933.349976,919.649353,149916
2018-03-13,929.650024,942.724976,928.000000,929.950012,916.299255,107128
2018-03-14,925.075012,939.849976,925.000000,932.674988,918.984253,63642
2018-03-15,932.500000,944.125000,932.500000,940.049988,926.250977,157834
2018-03-16,949.424988,949.424988,925.474976,928.750000,915.116882,413768
2018-03-19,929.950012,930.099976,923.200012,924.825012,911.249512,177858
2018-03-20,920.000000,927.450012,918.049988,919.599976,906.101196,78832
2018-03-21,927.500000,931.775024,922.599976,928.825012,915.190796,208728
2018-03-22,931.400024,940.224976,927.525024,934.150024,920.437622,164358
2018-03-23,927.500000,927.500000,918.000000,919.799988,906.298279,278164
2018-03-26,920.500000,955.150024,917.299988,946.575012,932.680237,223768
2018-03-27,945.000000,950.000000,937.900024,946.599976,932.704834,170260
2018-03-28,944.924988,950.500000,938.750000,945.724976,931.842651,166424
2018-04-02,946.000000,967.250000,946.000000,965.224976,951.056458,132848
2018-04-03,962.500000,962.500000,955.900024,958.049988,943.986755,86910
2018-04-04,958.750000,962.549988,940.125000,942.400024,928.566528,222644
2018-04-05,954.974976,957.000000,946.224976,953.849976,939.848389,103070
2018-04-06,955.500000,963.025024,953.299988,961.349976,947.238281,85546
2018-04-09,961.250000,970.599976,959.575012,969.250000,955.022339,97770
2018-04-10,975.000000,975.000000,957.075012,959.549988,945.464783,96168
2018-04-11,961.000000,961.000000,952.424988,958.125000,944.060669,41656
2018-04-12,962.450012,965.000000,952.724976,963.150024,949.011902,64042
2018-04-13,963.500000,969.424988,960.000000,964.025024,949.874084,69908
2018-04-16,961.950012,974.474976,961.174988,969.325012,955.096252,68522
2018-04-17,970.000000,977.500000,967.500000,973.700012,959.407043,57386
2018-04-18,974.500000,976.700012,966.500000,968.525024,954.308044,51026
2018-04-19,969.000000,972.500000,967.049988,970.974976,956.722046,58042
2018-04-20,971.000000,983.950012,966.424988,980.474976,966.082581,148440
2018-04-23,992.000000,992.000000,947.424988,966.525024,952.337402,487368
2018-04-24,969.349976,974.299988,963.500000,968.000000,953.790710,130444
2018-04-25,967.500000,969.349976,957.125000,958.599976,944.528687,108430
2018-04-26,960.000000,968.724976,956.525024,965.150024,950.982544,65964
2018-04-27,963.000000,967.375000,956.000000,961.424988,947.312195,594722
2018-04-30,964.500000,977.474976,964.250000,972.299988,958.027649,140918
2018-05-02,974.174988,989.349976,973.650024,985.174988,970.713562,186288
2018-05-03,982.500000,987.450012,973.650024,983.775024,969.334167,104604
2018-05-04,983.500000,994.974976,983.500000,993.924988,979.335205,99364
2018-05-07,992.250000,993.924988,987.000000,989.875000,975.344604,535786
2018-05-08,989.500000,989.500000,977.500000,983.299988,968.866089,129714
2018-05-09,982.500000,991.000000,979.075012,989.500000,974.975159,105998
2018-05-10,995.000000,999.150024,991.799988,994.849976,980.246521,111074
2018-05-11,995.000000,1007.974976,992.549988,1005.325012,990.567810,188738
2018-05-14,1008.500000,1013.349976,1006.349976,1010.599976,995.765381,119888
2018-05-15,1010.674988,1032.449951,1010.500000,1019.599976,1004.633240,840920
2018-05-16,1017.500000,1023.825012,1009.025024,1012.224976,997.366455,149192
2018-05-17,1013.924988,1020.500000,1006.525024,1013.700012,998.819885,78974
2018-05-18,1014.000000,1014.000000,1002.500000,1006.450012,991.676331,229856
2018-05-21,1002.375000,1010.950012,993.025024,995.950012,981.330444,69054
2018-05-22,999.500000,1007.275024,994.000000,995.575012,980.960938,59474
2018-05-23,992.500000,995.000000,980.500000,983.474976,969.038513,87174
2018-05-24,983.500000,995.000000,978.500000,992.950012,978.374512,674880
2018-05-25,998.950012,1008.250000,995.000000,1005.825012,991.060486,127830
2018-05-28,1007.500000,1025.675049,1005.000000,1021.150024,1006.160583,136030
2018-05-29,1021.150024,1025.125000,1015.000000,1016.375000,1001.455566,61538
2018-05-30,1015.000000,1027.500000,1010.150024,1023.424988,1008.402161,79812
2018-05-31,1050.025024,1075.000000,1040.750000,1068.074951,1059.123413,569634
2018-06-01,1062.000000,1067.849976,1050.324951,1054.775024,1045.934937,588206
2018-06-04,1077.099976,1085.025024,1019.200012,1023.275024,1014.698914,1449408
2018-06-05,1025.000000,1034.000000,1012.500000,1030.275024,1021.640259,276050
2018-06-06,1029.500000,1053.675049,1023.250000,1029.574951,1020.946045,288402
2018-06-07,1032.500000,1039.750000,1026.949951,1032.425049,1023.772217,120982
2018-06-08,1025.275024,1030.000000,1018.500000,1025.050049,1016.459106,121348
2018-06-11,1026.000000,1031.175049,1020.049988,1022.575012,1014.004822,89586
2018-06-12,1024.000000,1026.250000,1019.525024,1022.375000,1013.806458,84018
2018-06-13,1022.500000,1027.449951,1013.500000,1017.625000,1009.096252,144314
2018-06-14,1019.000000,1022.500000,1015.000000,1018.575012,1010.038330,158246
2018-06-15,1020.400024,1020.400024,1010.450012,1015.349976,1006.840332,77036
2018-06-18,1017.849976,1018.750000,1004.875000,1010.674988,1002.204529,132586
2018-06-19,1011.025024,1019.950012,1009.849976,1012.700012,1004.212585,103646
2018-06-20,1014.500000,1029.349976,1012.375000,1027.849976,1019.235596,383154
2018-06-21,1033.500000,1035.500000,1024.599976,1028.349976,1019.731384,205510
2018-06-22,1030.000000,1043.849976,1024.849976,1040.900024,1032.176270,144306
2018-06-25,1042.500000,1048.500000,1037.150024,1046.974976,1038.200195,113510
2018-06-26,1038.000000,1051.849976,1038.000000,1046.525024,1037.754028,141618
2018-06-27,1042.800049,1059.000000,1042.800049,1055.824951,1046.976074,151174
2018-06-28,1056.500000,1070.000000,1056.224976,1066.449951,1057.511963,124762
2018-06-29,1063.949951,1069.474976,1052.525024,1054.025024,1045.191284,87380
2018-07-02,1043.125000,1056.675049,1032.500000,1036.599976,1027.912231,152910
2018-07-03,1040.000000,1042.000000,1032.949951,1035.224976,1026.548828,91930
2018-07-04,1035.275024,1054.550049,1035.000000,1051.500000,1042.687378,106056
2018-07-05,1051.625000,1064.474976,1046.150024,1061.675049,1052.777100,100240
2018-07-06,1054.500000,1067.250000,1051.000000,1057.025024,1048.166016,78798
2018-07-09,1058.250000,1064.974976,1054.375000,1060.650024,1051.760742,447382
2018-07-10,1063.025024,1075.000000,1062.900024,1073.550049,1064.552612,94444
2018-07-11,1071.625000,1077.500000,1067.500000,1073.275024,1064.279907,78690
2018-07-12,1074.025024,1089.550049,1074.025024,1082.599976,1073.526733,159942
2018-07-13,1085.000000,1094.625000,1080.750000,1090.349976,1081.211792,115808
2018-07-16,1090.000000,1094.775024,1081.900024,1084.675049,1075.584473,91104
2018-07-17,1083.974976,1090.625000,1082.500000,1088.349976,1079.228516,84218
2018-07-18,1090.800049,1109.525024,1086.949951,1088.025024,1078.906250,258064
2018-07-19,1098.849976,1098.849976,1085.525024,1092.849976,1083.690796,89014
2018-07-20,1094.500000,1101.275024,1085.599976,1095.050049,1085.872437,120812
2018-07-23,1078.500000,1088.849976,1069.974976,1078.875000,1069.832886,246844
2018-07-24,1077.525024,1084.875000,1075.000000,1080.300049,1071.246094,142234
2018-07-25,1080.050049,1088.400024,1080.050049,1086.849976,1077.741089,97842
2018-07-26,1086.525024,1099.000000,1085.000000,1094.675049,1085.500610,91324
2018-07-27,1102.949951,1106.250000,1092.974976,1101.699951,1092.466553,111658
2018-07-30,1102.074951,1102.074951,1081.574951,1086.125000,1077.022095,128820
2018-07-31,1085.000000,1093.949951,1076.000000,1090.525024,1081.385376,140196
2018-08-01,1089.500000,1089.500000,1075.500000,1078.675049,1069.634644,93950
2018-08-02,1079.900024,1079.900024,1060.775024,1064.625000,1055.702393,109776
2018-08-03,1065.125000,1073.150024,1057.525024,1060.500000,1051.611938,187302
2018-08-06,1062.449951,1068.500000,1053.599976,1057.599976,1048.736206,827982
2018-08-07,1064.500000,1068.949951,1054.500000,1066.074951,1057.140137,90900
2018-08-08,1066.099976,1075.000000,1066.099976,1068.425049,1059.470459,97432
2018-08-09,1070.000000,1072.349976,1049.250000,1059.324951,1050.446777,214524
2018-08-10,1059.000000,1062.525024,1050.000000,1057.500000,1048.637085,87148
2018-08-13,1037.500000,1050.925049,1037.500000,1045.324951,1036.564087,147776
2018-08-14,1052.400024,1052.400024,1043.699951,1044.574951,1035.820435,94878
2018-08-16,1044.000000,1044.000000,1033.199951,1037.800049,1029.102173,138714
2018-08-17,1042.425049,1046.250000,1035.849976,1038.625000,1029.920288,83472
2018-08-20,1040.000000,1053.500000,1040.000000,1048.550049,1039.762207,115886
2018-08-21,1050.000000,1055.949951,1046.550049,1047.425049,1038.646606,118548
2018-08-23,1049.025024,1053.775024,1039.000000,1040.699951,1031.977905,124304
2018-08-24,1039.000000,1046.150024,1033.275024,1035.275024,1026.598389,113190
2018-08-27,1057.000000,1057.000000,1035.500000,1039.875000,1031.159912,126630
2018-08-28,1041.025024,1050.000000,1039.500000,1048.449951,1039.662964,100204
2018-08-29,1048.500000,1048.525024,1036.250000,1039.224976,1030.515137,189518
2018-08-30,1039.224976,1043.474976,1030.000000,1033.574951,1024.912476,322854
2018-08-31,1032.500000,1038.875000,1027.500000,1031.125000,1022.483093,118386
2018-09-03,1033.500000,1039.324951,1031.900024,1037.150024,1028.457642,76064
2018-09-04,1040.000000,1040.000000,1024.099976,1026.000000,1017.401123,92654
2018-09-05,1025.050049,1030.199951,1017.724976,1022.075012,1013.509033,114508
2018-09-06,1025.000000,1029.425049,1016.500000,1028.275024,1019.657043,178412
2018-09-07,1028.000000,1031.000000,1020.974976,1028.925049,1020.301636,137994
2018-09-10,1025.000000,1028.500000,1013.000000,1021.200012,1012.641296,442620
2018-09-11,1021.000000,1021.400024,996.500000,1000.099976,991.718140,260974
2018-09-12,1003.000000,1012.250000,995.000000,1009.224976,1000.766663,354810
2018-09-14,1012.000000,1018.299988,1009.325012,1014.599976,1006.096619,350450
2018-09-17,1012.000000,1012.000000,994.250000,996.224976,987.875610,159084
2018-09-18,996.000000,1004.950012,990.375000,996.674988,988.321838,162056
2018-09-19,1000.000000,1000.000000,978.500000,980.974976,972.753418,481540
2018-09-21,994.000000,999.450012,956.900024,984.424988,976.174500,249636
2018-09-24,985.500000,985.849976,958.049988,963.125000,955.053040,330978
2018-09-25,963.000000,979.500000,957.525024,975.849976,967.671387,310312
2018-09-26,980.000000,988.849976,978.250000,983.674988,975.430786,188720
2018-09-27,990.000000,993.924988,978.849976,988.974976,980.686340,151462
2018-09-28,990.000000,1007.200012,989.049988,1002.825012,994.420349,253550
2018-10-01,1007.500000,1021.549988,999.799988,1018.174988,1009.641663,246512
2018-10-03,1021.500000,1026.000000,1003.750000,1015.599976,1007.088257,147660
2018-10-04,1008.450012,1008.450012,970.500000,980.450012,972.232849,815978
2018-10-05,979.900024,995.250000,970.950012,981.424988,973.199646,354094
2018-10-08,987.500000,987.500000,965.000000,972.974976,964.820496,733534
2018-10-09,977.500000,981.974976,965.325012,971.275024,963.134766,705326
2018-10-10,978.500000,990.375000,968.500000,983.150024,974.910217,538242
2018-10-11,970.000000,973.500000,960.375000,967.924988,959.812805,215414
2018-10-12,976.000000,998.125000,974.625000,989.500000,981.206970,116306
2018-10-15,999.000000,1005.000000,985.450012,1003.924988,995.511108,105252
2018-10-16,1005.000000,1009.099976,994.500000,996.200012,987.850830,162284
2018-10-17,1007.474976,1007.474976,982.500000,987.474976,979.198975,109940
2018-10-19,983.950012,989.750000,979.525024,982.900024,974.662354,186660
2018-10-22,1002.650024,1010.224976,994.000000,996.500000,988.148315,276338
2018-10-23,994.000000,999.000000,987.075012,992.500000,984.181885,94714
2018-10-24,1000.500000,1003.000000,986.775024,995.500000,987.156677,164536
2018-10-25,993.500000,1001.625000,981.150024,984.775024,976.521606,178308
2018-10-26,988.500000,988.625000,974.200012,981.125000,972.902161,201292
2018-10-29,981.500000,981.549988,947.625000,962.000000,953.937500,503080
2018-10-30,964.500000,965.275024,949.625000,956.950012,948.929810,827132
2018-10-31,953.049988,958.325012,942.200012,955.924988,947.913330,5748046
2018-11-01,962.500000,964.974976,948.400024,955.599976,947.591064,455494
2018-11-02,962.500000,980.000000,956.125000,973.450012,965.291565,3674204
2018-11-05,977.500000,979.450012,968.575012,976.424988,968.241577,188012
2018-11-06,978.500000,988.000000,973.500000,975.474976,967.299500,163542
2018-11-07,980.000000,982.200012,977.000000,979.224976,971.018066,43428
2018-11-09,979.000000,979.500000,970.000000,974.825012,966.655029,91624
2018-11-12,975.000000,980.599976,959.775024,961.674988,953.615173,95150
2018-11-13,969.849976,969.849976,955.150024,964.599976,956.515686,426398
2018-11-14,969.875000,981.825012,968.000000,979.224976,971.018066,181370
2018-11-15,985.000000,988.000000,979.224976,987.025024,978.752747,171604
2018-11-16,991.450012,1005.000000,990.000000,999.450012,991.073608,198940
2018-11-19,1005.000000,1010.000000,1001.825012,1007.000000,998.560364,181224
2018-11-20,1009.849976,1009.849976,1000.000000,1007.625000,999.180054,81776
2018-11-21,1010.000000,1011.950012,1000.500000,1009.775024,1001.312073,79936
2018-11-22,1006.500000,1017.450012,1000.125000,1002.724976,994.321106,193244
2018-11-26,1008.500000,1026.500000,1004.974976,1024.750000,1016.161560,770400
2018-11-27,1020.500000,1032.000000,1020.424988,1029.474976,1020.846924,537360
2018-11-28,1033.800049,1048.550049,1031.500000,1042.324951,1033.589233,127678
2018-11-29,1048.500000,1068.750000,1048.000000,1065.000000,1056.074219,1834330
2018-11-30,1067.500000,1068.474976,1055.525024,1058.574951,1049.703003,443890
2018-12-03,1061.125000,1070.349976,1053.650024,1056.724976,1047.868530,1114582
2018-12-04,1057.000000,1057.000000,1041.000000,1044.375000,1035.622070,92604
2018-12-05,1040.875000,1053.500000,1038.099976,1049.724976,1040.927124,338308
2018-12-06,1043.000000,1049.974976,1042.500000,1047.050049,1038.274780,145590
2018-12-07,1050.000000,1058.449951,1040.500000,1052.824951,1044.001221,159076
2018-12-10,1035.000000,1051.849976,1034.550049,1044.574951,1035.820435,182730
2018-12-11,1030.000000,1035.349976,1016.075012,1030.400024,1021.764282,310624
2018-12-12,1032.500000,1045.000000,1030.150024,1042.675049,1033.936401,100362
2018-12-13,1045.000000,1061.949951,1045.000000,1050.525024,1041.720581,118650
2018-12-14,1055.849976,1058.824951,1043.500000,1046.875000,1038.101074,132566
2018-12-17,1054.500000,1066.675049,1049.599976,1065.224976,1056.297241,203660
2018-12-18,1064.500000,1070.000000,1051.500000,1068.224976,1059.272217,154006
2018-12-19,1069.500000,1079.074951,1057.199951,1061.324951,1052.430054,156168
2018-12-20,1059.000000,1068.974976,1051.375000,1066.974976,1058.032715,105198
2018-12-21,1067.000000,1074.500000,1054.000000,1055.750000,1046.901855,212774
2018-12-24,1055.000000,1055.000000,1039.550049,1042.025024,1033.291870,123358
2018-12-26,1042.449951,1064.000000,1035.300049,1060.099976,1051.215332,204484
2018-12-27,1069.900024,1069.900024,1050.650024,1053.050049,1044.224365,172220
2018-12-28,1057.050049,1068.500000,1057.050049,1061.449951,1052.553833,114672
2018-12-31,1068.500000,1071.000000,1058.500000,1061.224976,1052.330933,111664
2019-01-01,1061.500000,1075.000000,1053.500000,1073.724976,1064.726074,251790
2019-01-02,1072.500000,1073.974976,1060.050049,1062.974976,1054.066162,185782
2019-01-03,1063.000000,1063.400024,1052.949951,1056.125000,1047.273682,218396
2019-01-04,1055.574951,1063.500000,1055.574951,1058.875000,1050.000610,151206
2019-01-07,1062.525024,1067.000000,1057.099976,1060.000000,1051.116211,115032
2019-01-08,1062.500000,1064.000000,1048.800049,1051.425049,1042.613037,215866
2019-01-09,1060.000000,1061.500000,1051.500000,1058.099976,1049.232056,92812
2019-01-10,1058.000000,1061.574951,1051.750000,1054.775024,1045.934937,115732
2019-01-11,1057.000000,1062.000000,1053.500000,1056.074951,1047.223999,90398
2019-01-14,1057.275024,1057.275024,1048.500000,1050.425049,1041.621460,54542
2019-01-15,1052.500000,1063.000000,1050.025024,1060.525024,1051.636719,131320
2019-01-16,1060.000000,1062.000000,1054.449951,1060.000000,1051.116211,5785706
2019-01-17,1060.500000,1067.425049,1057.000000,1064.525024,1055.603271,345492
2019-01-18,1063.000000,1069.875000,1057.500000,1065.599976,1056.669067,100598
2019-01-21,1074.500000,1082.500000,1062.775024,1073.275024,1064.279907,360864
2019-01-22,1086.500000,1086.500000,1065.000000,1067.175049,1058.231079,128934
2019-01-23,1068.050049,1075.025024,1051.199951,1054.875000,1046.034058,158642
2019-01-24,1056.000000,1060.824951,1048.500000,1050.949951,1042.141846,262316
2019-01-25,1051.949951,1054.875000,1045.050049,1046.974976,1038.200195,231336
2019-01-28,1049.500000,1050.449951,1038.625000,1041.775024,1033.043823,1431442
2019-01-29,1042.000000,1042.000000,1026.900024,1029.050049,1020.425537,275306
2019-01-30,1038.000000,1038.000000,1014.000000,1016.275024,1007.757568,260046
2019-01-31,1019.500000,1045.000000,1011.500000,1040.574951,1031.853882,202786
2019-02-01,1041.000000,1058.500000,1039.000000,1045.824951,1037.059937,335200
2019-02-04,1049.500000,1056.500000,1041.500000,1053.500000,1044.670532,154024
2019-02-05,1054.500000,1059.500000,1048.625000,1057.449951,1048.587524,206094
2019-02-06,1060.000000,1062.599976,1056.974976,1061.500000,1052.603638,158162
2019-02-07,1063.500000,1065.000000,1054.500000,1058.525024,1049.653442,127212
2019-02-08,1057.000000,1071.400024,1052.474976,1061.574951,1052.677856,145398
2019-02-11,1061.500000,1070.000000,1057.000000,1068.675049,1059.718506,704048
2019-02-12,1069.500000,1074.150024,1062.599976,1064.849976,1055.925415,79184
2019-02-14,1070.000000,1070.000000,1053.550049,1054.875000,1046.034058,145514
2019-02-15,1055.000000,1055.000000,1039.300049,1050.550049,1041.745483,145052
2019-02-18,1051.525024,1059.599976,1043.050049,1044.974976,1036.217041,87538
2019-02-19,1045.500000,1054.349976,1039.074951,1042.150024,1033.415649,79598
2019-02-20,1042.500000,1055.000000,1040.824951,1053.275024,1044.447510,132526
2019-02-21,1053.500000,1059.500000,1047.099976,1057.574951,1048.711426,103756
2019-02-22,1060.000000,1062.449951,1044.550049,1045.824951,1037.059937,480470
2019-02-25,1049.224976,1063.750000,1049.224976,1061.675049,1052.777100,133660
2019-02-26,1058.949951,1062.000000,1051.500000,1055.125000,1046.281982,122694
2019-02-27,1057.000000,1062.375000,1044.250000,1045.800049,1037.035156,154796
2019-02-28,1045.900024,1053.000000,1038.025024,1041.074951,1032.349731,126944
2019-03-01,1042.000000,1057.449951,1039.224976,1041.599976,1032.870239,235436
2019-03-05,1047.000000,1055.300049,1035.125000,1053.750000,1044.918579,221822
2019-03-06,1053.750000,1056.550049,1045.974976,1051.525024,1042.712158,528732
2019-03-07,1055.000000,1064.900024,1048.000000,1061.324951,1052.430054,120780
2019-03-08,1059.974976,1065.400024,1055.324951,1063.800049,1054.884277,116720
2019-03-11,1064.275024,1072.000000,1061.000000,1065.025024,1056.098999,149556
2019-03-12,1072.500000,1087.449951,1068.724976,1085.300049,1076.204102,259734
2019-03-13,1086.000000,1116.500000,1086.000000,1113.050049,1103.721558,600894
2019-03-14,1117.500000,1123.625000,1105.300049,1111.625000,1102.308350,181484
2019-03-15,1112.500000,1130.000000,1112.500000,1125.750000,1116.315063,213158
2019-03-18,1130.275024,1145.449951,1125.150024,1130.724976,1121.248291,441558
2019-03-19,1131.500000,1138.000000,1125.550049,1133.849976,1124.347168,477764
2019-03-20,1135.000000,1150.000000,1131.224976,1149.599976,1139.965210,284036
2019-03-22,1152.099976,1153.375000,1134.550049,1137.425049,1127.892334,230298
2019-03-25,1134.875000,1143.849976,1128.650024,1141.000000,1131.437256,1061626
2019-03-26,1140.949951,1157.500000,1136.324951,1155.099976,1145.419189,381634
2019-03-27,1155.599976,1163.349976,1140.150024,1150.099976,1140.460938,287574
2019-03-28,1150.099976,1163.500000,1142.875000,1150.275024,1140.634644,262846
2019-04-01,1162.500000,1166.175049,1152.224976,1155.025024,1145.344727,1049036
2019-04-02,1157.574951,1158.300049,1142.875000,1148.250000,1138.626465,139184
2019-04-03,1147.500000,1157.724976,1145.000000,1147.625000,1138.006836,104400
2019-04-04,1147.500000,1155.525024,1140.025024,1142.150024,1132.577759,132856
2019-04-05,1147.500000,1155.500000,1141.199951,1150.875000,1141.229492,130124
2019-04-08,1157.500000,1161.474976,1139.800049,1144.449951,1134.858276,91250
2019-04-09,1145.000000,1149.824951,1134.199951,1145.000000,1135.403687,81792
2019-04-10,1127.500000,1141.750000,1120.000000,1121.349976,1111.952026,3829796
2019-04-11,1124.500000,1131.250000,1118.500000,1128.400024,1118.942871,103358
2019-04-12,1128.375000,1135.800049,1125.650024,1132.574951,1123.082886,95500
2019-04-15,1133.050049,1146.000000,1132.500000,1142.949951,1133.370850,560424
2019-04-16,1146.150024,1154.074951,1140.500000,1152.375000,1142.716919,570938
2019-04-18,1153.000000,1157.500000,1142.300049,1145.074951,1135.478149,1219606
2019-04-22,1165.000000,1165.000000,1132.675049,1134.125000,1124.619873,408188
2019-04-23,1135.125000,1145.000000,1121.074951,1122.824951,1113.414551,397258
2019-04-24,1126.949951,1141.425049,1123.500000,1139.750000,1130.197754,159164
2019-04-25,1141.500000,1149.400024,1129.300049,1132.425049,1122.934082,304562
2019-04-26,1134.949951,1140.125000,1128.000000,1137.625000,1128.090454,868506
2019-04-30,1140.050049,1160.599976,1139.849976,1157.750000,1148.046875,241650
2019-05-02,1160.500000,1179.375000,1160.000000,1176.974976,1167.110718,390020
2019-05-03,1180.599976,1188.000000,1180.000000,1184.400024,1174.473633,192150
2019-05-06,1179.000000,1179.000000,1160.199951,1164.199951,1154.442749,212404
2019-05-07,1181.500000,1181.500000,1161.025024,1163.724976,1153.971802,141744
2019-05-08,1162.000000,1162.500000,1144.000000,1154.324951,1144.650635,152416
2019-05-09,1156.500000,1156.500000,1135.699951,1145.599976,1135.998657,214828
2019-05-10,1146.000000,1162.500000,1145.000000,1148.375000,1138.750488,201206
2019-05-13,1148.375000,1156.000000,1140.025024,1144.699951,1135.106323,190962
2019-05-14,1147.525024,1155.500000,1137.525024,1145.099976,1135.502808,100274
